dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 14:00:47	28	20180415120000-214	20180415	UK	8.22898032200358
2018-04-15 14:00:47	28	20180415120000-224	20180415	UK	-3.47593582887701
2018-04-15 14:00:47	28	20180415120000-225	20180415	UK	1.25
2018-04-15 14:00:47	15	20180415120000-234	20180415	LG	-3.6697247706422
2018-04-15 14:00:47	25	20180415120000-244	20180415	SP	-6.25
2018-04-15 14:00:47	28	20180415120000-251	20180415	UK	-1.3801756587202
2018-04-15 14:00:47	28	20180415120000-265	20180415	UK	3.77358490566038
2018-04-15 14:00:47	28	20180415120000-292	20180415	UK	1.11731843575419
2018-04-15 14:00:47	28	20180415120000-296	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	5	20180415120000-303	20180415	EI	1.49700598802395
2018-04-15 14:00:47	25	20180415120000-305	20180415	SP	3.49344978165939
2018-04-15 14:00:47	9	20180415120000-308	20180415	FR	-4.64285714285714
2018-04-15 14:00:47	28	20180415120000-312	20180415	UK	0.434782608695652
2018-04-15 14:00:47	28	20180415120000-317	20180415	UK	0
2018-04-15 14:00:47	28	20180415120000-319	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	9	20180415120000-344	20180415	FR	0.71556350626118
2018-04-15 14:00:47	9	20180415120000-345	20180415	FR	0.82135523613963
2018-04-15 14:00:47	28	20180415120000-348	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	28	20180415120000-353	20180415	UK	0.434782608695652
2018-04-15 14:00:47	28	20180415120000-358	20180415	UK	-2.82485875706215
2018-04-15 14:00:47	28	20180415120000-359	20180415	UK	-4.19790104947526
2018-04-15 14:00:47	28	20180415120000-376	20180415	UK	0.252525252525252
2018-04-15 14:00:47	25	20180415120000-384	20180415	SP	-8.4375
2018-04-15 14:00:47	9	20180415120000-431	20180415	FR	-6.74157303370786
2018-04-15 14:00:47	28	20180415120000-437	20180415	UK	-0.278551532033426
2018-04-15 14:00:47	28	20180415120000-444	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	9	20180415120000-448	20180415	FR	-7.69230769230769
2018-04-15 14:00:47	28	20180415120000-458	20180415	UK	-5.88235294117647
2018-04-15 14:00:47	28	20180415120000-460	20180415	UK	0.434782608695652
2018-04-15 14:00:47	21	20180415120000-465	20180415	PL	-3.8860103626943
2018-04-15 14:00:47	28	20180415120000-468	20180415	UK	-0.711513583441139
2018-04-15 14:00:47	28	20180415120000-481	20180415	UK	-5.16129032258065
2018-04-15 14:00:47	28	20180415120000-494	20180415	UK	2.31023102310231
2018-04-15 14:00:47	14	20180415120000-501	20180415	IT	1.23626373626374
2018-04-15 14:00:47	28	20180415120000-515	20180415	UK	0
2018-04-15 14:00:47	28	20180415120000-523	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	28	20180415120000-527	20180415	UK	3.55029585798817
2018-04-15 14:00:47	28	20180415120000-531	20180415	UK	2.96296296296296
2018-04-15 14:00:47	9	20180415120000-537	20180415	FR	-7.17299578059072
2018-04-15 14:00:47	21	20180415120000-540	20180415	PL	-3.8860103626943
2018-04-15 14:00:47	28	20180415120000-554	20180415	UK	1.51285930408472
2018-04-15 14:00:47	28	20180415120000-577	20180415	UK	-6
2018-04-15 14:00:47	28	20180415120000-590	20180415	UK	3.55029585798817
2018-04-15 14:00:47	28	20180415120000-602	20180415	UK	1.30718954248366
2018-04-15 14:00:47	28	20180415120000-603	20180415	UK	0.779727095516569
2018-04-15 14:00:47	25	20180415120000-609	20180415	SP	4.66582597730139
2018-04-15 14:00:47	10	20180415120000-611	20180415	GM	-1.75438596491228
2018-04-15 14:00:47	1	20180415120000-612	20180415	AU	4.71142520612485
2018-04-15 14:00:47	25	20180415120000-613	20180415	SP	0.671140939597315
2018-04-15 14:00:47	28	20180415120000-624	20180415	UK	-4.76730987514188
2018-04-15 14:00:47	9	20180415120000-628	20180415	FR	-1.45867098865478
2018-04-15 14:00:47	28	20180415120000-652	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	9	20180415120000-679	20180415	FR	-6.35838150289017
2018-04-15 14:00:47	21	20180415120000-685	20180415	PL	6.68896321070234
2018-04-15 14:00:47	21	20180415120000-704	20180415	PL	-3.8860103626943
2018-04-15 14:00:47	28	20180415120000-712	20180415	UK	0.96051227321238
2018-04-15 14:00:47	21	20180415120000-739	20180415	PL	-3.78787878787879
2018-04-15 14:00:47	25	20180415120000-744	20180415	SP	-6.55737704918033
2018-04-15 14:00:47	28	20180415120000-748	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	28	20180415120000-752	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	9	20180415120000-786	20180415	FR	1.36054421768708
2018-04-15 14:00:47	28	20180415120000-788	20180415	UK	0.816993464052288
2018-04-15 14:00:47	5	20180415120000-791	20180415	EI	-4.149377593361
2018-04-15 14:00:47	28	20180415120000-827	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	5	20180415120000-835	20180415	EI	-4.26829268292683
2018-04-15 14:00:47	28	20180415120000-838	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	28	20180415120000-840	20180415	UK	-1.46892655367232
2018-04-15 14:00:47	28	20180415120000-848	20180415	UK	2.92887029288703
2018-04-15 14:00:47	14	20180415120000-855	20180415	IT	-0.437956204379562
2018-04-15 14:00:47	28	20180415120000-861	20180415	UK	-5.76923076923077
2018-04-15 14:00:47	28	20180415120000-863	20180415	UK	0.434782608695652
2018-04-15 14:00:47	28	20180415120000-895	20180415	UK	-2.57558790593505
2018-04-15 14:00:47	28	20180415120000-900	20180415	UK	0.434782608695652
2018-04-15 14:00:47	28	20180415120000-901	20180415	UK	-5.54272517321016
2018-04-15 14:00:47	28	20180415120000-912	20180415	UK	2.36220472440945
2018-04-15 14:00:47	9	20180415120000-913	20180415	FR	-4.60992907801418
2018-04-15 14:00:47	28	20180415120000-919	20180415	UK	-2.52732240437159
2018-04-15 14:00:47	14	20180415120000-927	20180415	IT	2.32558139534884
2018-04-15 14:00:47	9	20180415120000-930	20180415	FR	3.51123595505618
2018-04-15 14:00:47	28	20180415120000-931	20180415	UK	-0.126742712294043
2018-04-15 14:00:47	28	20180415120000-950	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	28	20180415120000-958	20180415	UK	-3.2051282051282
2018-04-15 14:00:47	25	20180415120000-979	20180415	SP	-5.47945205479452
2018-04-15 14:00:47	28	20180415120000-986	20180415	UK	0.434782608695652
2018-04-15 14:00:47	25	20180415120000-992	20180415	SP	-7.46268656716418
2018-04-15 14:00:47	9	20180415120000-1028	20180415	FR	-6.06060606060606
2018-04-15 14:00:47	25	20180415120000-1032	20180415	SP	-7.01030927835051
2018-04-15 14:00:47	9	20180415120000-1043	20180415	FR	-5.97014925373134
2018-04-15 14:00:47	28	20180415120000-1064	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	28	20180415120000-1083	20180415	UK	0.958904109589041
2018-04-15 14:00:47	28	20180415120000-1097	20180415	UK	4.26287744227353
2018-04-15 14:00:47	5	20180415120000-1103	20180415	EI	-9.43396226415094
2018-04-15 14:00:47	28	20180415120000-1104	20180415	UK	-5.54272517321016
2018-04-15 14:00:47	28	20180415120000-1110	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	28	20180415120000-1144	20180415	UK	-0.884955752212389
2018-04-15 14:00:47	25	20180415120000-1146	20180415	SP	1.66666666666667
2018-04-15 14:00:47	5	20180415120000-1158	20180415	EI	-2.14168039538715
