dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 14:45:06	9	20180415124500-5	20180415	FR	-1.36986301369863
2018-04-15 14:45:06	28	20180415124500-11	20180415	UK	0.317460317460317
2018-04-15 14:45:06	28	20180415124500-34	20180415	UK	6.32911392405063
2018-04-15 14:45:06	28	20180415124500-37	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-53	20180415	UK	1.2396694214876
2018-04-15 14:45:06	28	20180415124500-75	20180415	UK	0.434782608695652
2018-04-15 14:45:06	25	20180415124500-81	20180415	SP	-5.47945205479452
2018-04-15 14:45:06	28	20180415124500-101	20180415	UK	-1.29533678756477
2018-04-15 14:45:06	28	20180415124500-115	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-120	20180415	UK	-7.0323488045007
2018-04-15 14:45:06	24	20180415124500-166	20180415	SI	3.05927342256214
2018-04-15 14:45:06	9	20180415124500-175	20180415	FR	-0.75187969924812
2018-04-15 14:45:06	28	20180415124500-186	20180415	UK	-2.19092331768388
2018-04-15 14:45:06	5	20180415124500-192	20180415	EI	-1.96078431372549
2018-04-15 14:45:06	28	20180415124500-211	20180415	UK	2.18818380743982
2018-04-15 14:45:06	28	20180415124500-215	20180415	UK	1.60818713450292
2018-04-15 14:45:06	28	20180415124500-234	20180415	UK	2.54777070063694
2018-04-15 14:45:06	28	20180415124500-235	20180415	UK	0.632911392405063
2018-04-15 14:45:06	28	20180415124500-273	20180415	UK	0.326797385620915
2018-04-15 14:45:06	28	20180415124500-279	20180415	UK	0.434782608695652
2018-04-15 14:45:06	4	20180415124500-280	20180415	CY	-2.04081632653061
2018-04-15 14:45:06	5	20180415124500-287	20180415	EI	1.05263157894737
2018-04-15 14:45:06	28	20180415124500-307	20180415	UK	-3.1413612565445
2018-04-15 14:45:06	28	20180415124500-308	20180415	UK	0.434782608695652
2018-04-15 14:45:06	28	20180415124500-378	20180415	UK	0.290697674418605
2018-04-15 14:45:06	28	20180415124500-391	20180415	UK	-3.44827586206897
2018-04-15 14:45:06	28	20180415124500-392	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-405	20180415	UK	2.57142857142857
2018-04-15 14:45:06	28	20180415124500-421	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-446	20180415	UK	-6.08108108108108
2018-04-15 14:45:06	11	20180415124500-464	20180415	GR	-2.71805273833671
2018-04-15 14:45:06	20	20180415124500-483	20180415	NL	1.40845070422535
2018-04-15 14:45:06	28	20180415124500-500	20180415	UK	-4.6242774566474
2018-04-15 14:45:06	11	20180415124500-507	20180415	GR	0.896860986547085
2018-04-15 14:45:06	28	20180415124500-509	20180415	UK	-0.591715976331361
2018-04-15 14:45:06	28	20180415124500-510	20180415	UK	-3.15295169946333
2018-04-15 14:45:06	28	20180415124500-512	20180415	UK	1.10732538330494
2018-04-15 14:45:06	28	20180415124500-515	20180415	UK	2.67379679144385
2018-04-15 14:45:06	9	20180415124500-518	20180415	FR	-10.3225806451613
2018-04-15 14:45:06	9	20180415124500-522	20180415	FR	-9.18918918918919
2018-04-15 14:45:06	28	20180415124500-534	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-548	20180415	UK	-3.28467153284672
2018-04-15 14:45:06	28	20180415124500-562	20180415	UK	0.434782608695652
2018-04-15 14:45:06	28	20180415124500-574	20180415	UK	-4.76190476190476
2018-04-15 14:45:06	25	20180415124500-581	20180415	SP	0.386100386100386
2018-04-15 14:45:06	10	20180415124500-582	20180415	GM	2.30061349693252
2018-04-15 14:45:06	28	20180415124500-583	20180415	UK	2.20385674931129
2018-04-15 14:45:06	8	20180415124500-603	20180415	FI	0
2018-04-15 14:45:06	28	20180415124500-625	20180415	UK	3.51201478743068
2018-04-15 14:45:06	28	20180415124500-632	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-633	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-636	20180415	UK	1.04712041884817
2018-04-15 14:45:06	28	20180415124500-644	20180415	UK	-1.01010101010101
2018-04-15 14:45:06	28	20180415124500-680	20180415	UK	0.434782608695652
2018-04-15 14:45:06	9	20180415124500-686	20180415	FR	-4.89795918367347
2018-04-15 14:45:06	28	20180415124500-719	20180415	UK	2.20385674931129
2018-04-15 14:45:06	14	20180415124500-729	20180415	IT	-0.431034482758621
2018-04-15 14:45:06	10	20180415124500-730	20180415	GM	-0.99009900990099
2018-04-15 14:45:06	28	20180415124500-745	20180415	UK	-6.72153635116598
2018-04-15 14:45:06	28	20180415124500-762	20180415	UK	2.20385674931129
2018-04-15 14:45:06	4	20180415124500-765	20180415	CY	3.84615384615385
2018-04-15 14:45:06	28	20180415124500-771	20180415	UK	-0.286944045911047
2018-04-15 14:45:06	20	20180415124500-796	20180415	NL	6.87022900763359
2018-04-15 14:45:06	28	20180415124500-803	20180415	UK	2.20385674931129
2018-04-15 14:45:06	4	20180415124500-820	20180415	CY	3.84615384615385
2018-04-15 14:45:06	28	20180415124500-825	20180415	UK	0.434782608695652
2018-04-15 14:45:06	28	20180415124500-834	20180415	UK	2.20385674931129
2018-04-15 14:45:06	9	20180415124500-845	20180415	FR	-10.3896103896104
2018-04-15 14:45:06	12	20180415124500-851	20180415	HR	0
2018-04-15 14:45:06	28	20180415124500-870	20180415	UK	2.20385674931129
2018-04-15 14:45:06	28	20180415124500-886	20180415	UK	0.434782608695652
2018-04-15 14:45:06	25	20180415124500-888	20180415	SP	1.44665461121157
2018-04-15 14:45:06	25	20180415124500-905	20180415	SP	-4.32276657060519
2018-04-15 14:45:06	25	20180415124500-933	20180415	SP	1.40127388535032
2018-04-15 14:45:06	9	20180415124500-946	20180415	FR	-4.3956043956044
2018-04-15 14:45:06	28	20180415124500-953	20180415	UK	3.55029585798817
2018-04-15 14:45:06	28	20180415124500-955	20180415	UK	2.20385674931129
2018-04-15 14:45:06	4	20180415124500-959	20180415	CY	3.84615384615385
2018-04-15 14:45:06	25	20180415124500-983	20180415	SP	-4.62962962962963
2018-04-15 14:45:06	28	20180415124500-986	20180415	UK	0.434782608695652
2018-04-15 14:45:06	9	20180415124500-995	20180415	FR	-2.76497695852535
2018-04-15 14:45:06	28	20180415124500-999	20180415	UK	-2.41116751269036
2018-04-15 14:45:06	28	20180415124500-1006	20180415	UK	0.434782608695652
2018-04-15 14:45:06	28	20180415124500-1025	20180415	UK	0.434782608695652
2018-04-15 14:45:06	25	20180415124500-1051	20180415	SP	2.62237762237762
2018-04-15 14:45:06	24	20180415124500-1057	20180415	SI	4.20711974110032
2018-04-15 14:45:06	28	20180415124500-1062	20180415	UK	-9.91735537190083
2018-04-15 14:45:06	28	20180415124500-1111	20180415	UK	2.98507462686567
2018-04-15 14:45:06	28	20180415124500-1127	20180415	UK	0.190476190476192
2018-04-15 14:45:06	28	20180415124500-1131	20180415	UK	0.434782608695652
2018-04-15 14:45:06	28	20180415124500-1152	20180415	UK	0.434782608695652
2018-04-15 14:45:06	9	20180415124500-1174	20180415	FR	4.004329004329
2018-04-15 14:45:06	28	20180415124500-1182	20180415	UK	3.18725099601594
2018-04-15 14:45:06	21	20180415124500-1196	20180415	PL	-3.91644908616188
2018-04-15 14:45:06	25	20180415124500-1207	20180415	SP	2.3598820058997
2018-04-15 14:45:06	14	20180415124500-1223	20180415	IT	4.62633451957295
