dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 12:20:42	9	20180415101500-489	20180415	FR	-3.11688311688312
2018-04-15 12:20:42	2	20180415101500-495	20180415	BE	-1.2424484212926
2018-04-15 12:20:42	28	20180415101500-508	20180415	UK	-2.67857142857143
2018-04-15 12:20:42	5	20180415101500-510	20180415	EI	1.81818181818182
2018-04-15 12:20:42	28	20180415101500-511	20180415	UK	1.99637023593466
2018-04-15 12:20:42	28	20180415101500-522	20180415	UK	-0.884955752212389
2018-04-15 12:20:42	28	20180415101500-528	20180415	UK	-1.93905817174515
2018-04-15 12:20:42	20	20180415101500-536	20180415	NL	4.10958904109589
2018-04-15 12:20:42	28	20180415101500-539	20180415	UK	0.434782608695652
2018-04-15 12:20:42	24	20180415101500-540	20180415	SI	-3.53982300884956
2018-04-15 12:20:42	9	20180415101500-542	20180415	FR	-8.60215053763441
2018-04-15 12:20:42	28	20180415101500-545	20180415	UK	-2.7027027027027
2018-04-15 12:20:42	25	20180415101500-565	20180415	SP	1.53846153846154
2018-04-15 12:20:42	28	20180415101500-566	20180415	UK	-0.429799426934097
2018-04-15 12:20:42	28	20180415101500-583	20180415	UK	1.25944584382872
2018-04-15 12:20:42	21	20180415101500-587	20180415	PL	6.68896321070234
2018-04-15 12:20:42	28	20180415101500-595	20180415	UK	-6.3973063973064
2018-04-15 12:20:42	28	20180415101500-597	20180415	UK	6.25
2018-04-15 12:20:42	9	20180415101500-612	20180415	FR	2.56410256410256
2018-04-15 12:20:42	28	20180415101500-623	20180415	UK	1.13122171945701
2018-04-15 12:20:42	28	20180415101500-629	20180415	UK	-0.884955752212389
2018-04-15 12:20:42	25	20180415101500-649	20180415	SP	-4.28571428571429
2018-04-15 12:20:42	28	20180415101500-651	20180415	UK	6.3953488372093
2018-04-15 12:20:42	5	20180415101500-661	20180415	EI	1.29198966408269
2018-04-15 12:20:42	24	20180415101500-683	20180415	SI	-3.53982300884956
2018-04-15 12:20:42	28	20180415101500-689	20180415	UK	0.931098696461825
2018-04-15 12:20:42	28	20180415101500-707	20180415	UK	-0.696864111498258
2018-04-15 12:20:42	28	20180415101500-740	20180415	UK	-3.2051282051282
2018-04-15 12:20:42	28	20180415101500-756	20180415	UK	-3.17460317460317
2018-04-15 12:20:42	24	20180415101500-757	20180415	SI	-3.53982300884956
2018-04-15 12:20:42	28	20180415101500-760	20180415	UK	-4.71698113207547
2018-04-15 12:20:42	28	20180415101500-771	20180415	UK	-3.2051282051282
2018-04-15 12:20:42	28	20180415101500-774	20180415	UK	0.434782608695652
2018-04-15 12:20:42	28	20180415101500-786	20180415	UK	-1.69491525423729
2018-04-15 12:20:42	28	20180415101500-791	20180415	UK	1.47991543340381
2018-04-15 12:20:42	28	20180415101500-805	20180415	UK	0.434782608695652
2018-04-15 12:20:42	24	20180415101500-807	20180415	SI	-3.53982300884956
2018-04-15 12:20:42	28	20180415101500-813	20180415	UK	1.32743362831858
2018-04-15 12:20:42	28	20180415101500-825	20180415	UK	0.434782608695652
2018-04-15 12:20:42	24	20180415101500-832	20180415	SI	2.42774566473988
2018-04-15 12:20:42	25	20180415101500-852	20180415	SP	-1.20336943441637
2018-04-15 12:20:42	28	20180415101500-854	20180415	UK	-1.40845070422535
2018-04-15 12:20:42	28	20180415101500-884	20180415	UK	-6.3973063973064
2018-04-15 12:20:42	28	20180415101500-895	20180415	UK	1.53374233128834
2018-04-15 12:20:42	9	20180415101500-896	20180415	FR	-0.528479154433353
2018-04-15 12:20:42	10	20180415101500-915	20180415	GM	-1.47058823529412
2018-04-15 12:20:42	28	20180415101500-928	20180415	UK	-6.3973063973064
2018-04-15 12:20:42	9	20180415101500-954	20180415	FR	-5.19480519480519
2018-04-15 12:20:42	28	20180415101500-956	20180415	UK	-6.3973063973064
2018-04-15 12:20:42	9	20180415101500-957	20180415	FR	-9.8159509202454
2018-04-15 12:20:42	25	20180415101500-960	20180415	SP	0
2018-04-15 12:20:42	21	20180415101500-978	20180415	PL	8.7378640776699
2018-04-15 12:20:42	24	20180415101500-981	20180415	SI	-3.53982300884956
2018-04-15 12:20:42	8	20180415101500-987	20180415	FI	0
2018-04-15 12:20:42	28	20180415101500-1005	20180415	UK	-0.492610837438424
2018-04-15 12:20:42	28	20180415101500-1007	20180415	UK	-1.43103623261951
2018-04-15 12:20:42	10	20180415101500-1035	20180415	GM	0.354609929078014
2018-04-15 12:20:42	10	20180415101500-1047	20180415	GM	-3.84615384615385
2018-04-15 12:20:42	11	20180415101500-1053	20180415	GR	-1.6
2018-04-15 12:20:42	28	20180415101500-1068	20180415	UK	0.220264317180617
2018-04-15 12:20:42	28	20180415101500-1073	20180415	UK	-0.884955752212389
