dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 18:00:58	20	20180415160000-780	20180415	NL	1.17117117117117
2018-04-15 18:00:58	28	20180415160000-795	20180415	UK	3.05131761442441
2018-04-15 18:00:58	28	20180415160000-804	20180415	UK	-7.18954248366013
2018-04-15 18:00:58	28	20180415160000-820	20180415	UK	0
2018-04-15 18:00:58	28	20180415160000-824	20180415	UK	-8.92857142857143
2018-04-15 18:00:58	28	20180415160000-831	20180415	UK	0
2018-04-15 18:00:58	28	20180415160000-833	20180415	UK	4.70685383980182
2018-04-15 18:00:58	5	20180415160000-851	20180415	EI	0.169779286926995
2018-04-15 18:00:58	9	20180415160000-853	20180415	FR	2.81923714759536
2018-04-15 18:00:58	28	20180415160000-862	20180415	UK	-0.845070422535211
2018-04-15 18:00:58	28	20180415160000-864	20180415	UK	2
2018-04-15 18:00:58	13	20180415160000-878	20180415	HU	2.6578073089701
2018-04-15 18:00:58	28	20180415160000-897	20180415	UK	0.646203554119548
2018-04-15 18:00:58	28	20180415160000-900	20180415	UK	-0.324675324675325
2018-04-15 18:00:58	9	20180415160000-925	20180415	FR	-7.11297071129707
2018-04-15 18:00:58	28	20180415160000-927	20180415	UK	2.48447204968944
2018-04-15 18:00:58	21	20180415160000-934	20180415	PL	-0.611620795107033
2018-04-15 18:00:58	20	20180415160000-968	20180415	NL	2.12765957446808
2018-04-15 18:00:58	20	20180415160000-970	20180415	NL	0
2018-04-15 18:00:58	28	20180415160000-995	20180415	UK	0.346020761245675
2018-04-15 18:00:58	28	20180415160000-999	20180415	UK	-4.42930153321976
2018-04-15 18:00:58	28	20180415160000-1008	20180415	UK	-1.21065375302663
2018-04-15 18:00:58	14	20180415160000-1016	20180415	IT	-0.970088924818108
2018-04-15 18:00:58	28	20180415160000-1040	20180415	UK	-6.54205607476635
2018-04-15 18:00:58	21	20180415160000-1048	20180415	PL	-5.14018691588785
2018-04-15 18:00:58	28	20180415160000-1059	20180415	UK	-6.45161290322581
2018-04-15 18:00:58	28	20180415160000-1064	20180415	UK	2
2018-04-15 18:00:58	5	20180415160000-1067	20180415	EI	1.12219451371571
2018-04-15 18:00:58	28	20180415160000-1076	20180415	UK	0
2018-04-15 18:00:58	9	20180415160000-1084	20180415	FR	-2.92682926829268
2018-04-15 18:00:58	28	20180415160000-1091	20180415	UK	2.5830258302583
2018-04-15 18:00:58	28	20180415160000-1099	20180415	UK	0
2018-04-15 18:00:58	28	20180415160000-1101	20180415	UK	-3.24675324675325
2018-04-15 18:00:58	28	20180415160000-1105	20180415	UK	1.4760147601476
2018-04-15 18:00:58	28	20180415160000-1106	20180415	UK	2.02205882352941
2018-04-15 18:00:58	25	20180415160000-1113	20180415	SP	-1.72413793103448
2018-04-15 18:00:58	14	20180415160000-1117	20180415	IT	0.499168053244592
2018-04-15 18:00:58	25	20180415160000-1127	20180415	SP	-4.51612903225806
2018-04-15 18:00:58	28	20180415160000-1131	20180415	UK	-3.27868852459016
2018-04-15 18:00:58	28	20180415160000-1132	20180415	UK	0.433526011560693
2018-04-15 18:00:58	2	20180415160000-1141	20180415	BE	2.99145299145299
2018-04-15 18:00:58	9	20180415160000-1151	20180415	FR	-0.367647058823529
2018-04-15 18:00:58	14	20180415160000-1160	20180415	IT	11.7647058823529
2018-04-15 18:00:58	28	20180415160000-1192	20180415	UK	-8.31024930747922
2018-04-15 18:00:58	28	20180415160000-1210	20180415	UK	0
2018-04-15 18:00:58	9	20180415160000-1211	20180415	FR	-2.92682926829268
2018-04-15 18:00:58	2	20180415160000-1219	20180415	BE	2.99145299145299
2018-04-15 18:00:58	28	20180415160000-1222	20180415	UK	3.91676866585067
2018-04-15 18:00:58	9	20180415160000-1227	20180415	FR	0
2018-04-15 18:00:58	11	20180415160000-1228	20180415	GR	2.6578073089701
2018-04-15 18:00:58	28	20180415160000-1243	20180415	UK	-0.821917808219178
2018-04-15 18:00:58	25	20180415160000-1251	20180415	SP	-4.65753424657534
2018-04-15 18:00:58	28	20180415160000-1253	20180415	UK	-5.20156046814044
2018-04-15 18:00:58	20	20180415160000-1257	20180415	NL	1.12888052681091
2018-04-15 18:00:58	14	20180415160000-1258	20180415	IT	-1.19725677089387
2018-04-15 18:00:58	5	20180415160000-1275	20180415	EI	3.82775119617225
2018-04-15 18:00:58	19	20180415160000-1285	20180415	MT	0
2018-04-15 18:00:58	14	20180415160000-1318	20180415	IT	0
2018-04-15 18:00:58	28	20180415160000-1319	20180415	UK	-8.75
2018-04-15 18:00:58	14	20180415160000-1322	20180415	IT	3.75
2018-04-15 18:00:58	20	20180415160000-1330	20180415	NL	1.12888052681091
2018-04-15 18:00:58	28	20180415160000-1341	20180415	UK	3.24963072378139
2018-04-15 18:00:58	11	20180415160000-1355	20180415	GR	2.67857142857143
2018-04-15 18:00:58	28	20180415160000-1379	20180415	UK	0.346020761245675
2018-04-15 18:00:58	28	20180415160000-1382	20180415	UK	2.48447204968944
2018-04-15 18:00:58	28	20180415160000-1399	20180415	UK	-0.169204737732657
2018-04-15 18:00:58	28	20180415160000-1401	20180415	UK	-0.508720930232559
2018-04-15 18:00:58	28	20180415160000-1404	20180415	UK	-1.33333333333333
2018-04-15 18:00:58	14	20180415160000-1420	20180415	IT	-0.224719101123595
2018-04-15 18:00:58	20	20180415160000-1424	20180415	NL	1.99275362318841
2018-04-15 18:00:58	7	20180415160000-1431	20180415	EZ	-1.16014312045972
2018-04-15 18:00:58	28	20180415160000-1446	20180415	UK	2.64084507042254
2018-04-15 18:00:58	28	20180415160000-1450	20180415	UK	-1.94805194805195
