dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 13:30:36	28	20180415113000-5	20180415	UK	-5.80865603644647
2018-04-15 13:30:36	5	20180415113000-17	20180415	EI	-0.261096605744126
2018-04-15 13:30:36	19	20180415113000-24	20180415	MT	4.8780487804878
2018-04-15 13:30:36	28	20180415113000-50	20180415	UK	-0.884955752212389
2018-04-15 13:30:36	28	20180415113000-57	20180415	UK	-3.2051282051282
2018-04-15 13:30:36	28	20180415113000-69	20180415	UK	-7.53138075313807
2018-04-15 13:30:36	7	20180415113000-72	20180415	EZ	-2.09205020920502
2018-04-15 13:30:36	2	20180415113000-80	20180415	BE	-4.72727272727273
2018-04-15 13:30:36	28	20180415113000-86	20180415	UK	9.14760914760915
2018-04-15 13:30:36	1	20180415113000-87	20180415	AU	4.71142520612485
2018-04-15 13:30:36	28	20180415113000-96	20180415	UK	-5.54272517321016
2018-04-15 13:30:36	28	20180415113000-128	20180415	UK	-2.87648054145516
2018-04-15 13:30:36	28	20180415113000-130	20180415	UK	0.157977883096367
2018-04-15 13:30:36	9	20180415113000-136	20180415	FR	-10.3896103896104
2018-04-15 13:30:36	19	20180415113000-148	20180415	MT	1.06382978723404
2018-04-15 13:30:36	21	20180415113000-168	20180415	PL	-3.8860103626943
2018-04-15 13:30:36	25	20180415113000-171	20180415	SP	3.38164251207729
2018-04-15 13:30:36	28	20180415113000-172	20180415	UK	0.966183574879227
2018-04-15 13:30:36	28	20180415113000-177	20180415	UK	-3.2051282051282
2018-04-15 13:30:36	14	20180415113000-178	20180415	IT	6.33074935400517
2018-04-15 13:30:36	5	20180415113000-187	20180415	EI	-1.12744556206477
2018-04-15 13:30:36	20	20180415113000-206	20180415	NL	3.6734693877551
2018-04-15 13:30:36	3	20180415113000-207	20180415	BU	0
2018-04-15 13:30:36	28	20180415113000-226	20180415	UK	0.112612612612612
2018-04-15 13:30:36	25	20180415113000-230	20180415	SP	-6.84931506849315
2018-04-15 13:30:36	28	20180415113000-235	20180415	UK	-5.54272517321016
2018-04-15 13:30:36	14	20180415113000-242	20180415	IT	-0.337837837837838
2018-04-15 13:30:36	21	20180415113000-250	20180415	PL	-3.8860103626943
2018-04-15 13:30:36	9	20180415113000-255	20180415	FR	3.51123595505618
2018-04-15 13:30:36	25	20180415113000-258	20180415	SP	-0.980392156862746
2018-04-15 13:30:36	28	20180415113000-296	20180415	UK	-3.3675799086758
2018-04-15 13:30:36	10	20180415113000-303	20180415	GM	-2.12765957446809
2018-04-15 13:30:36	28	20180415113000-306	20180415	UK	5.29801324503311
2018-04-15 13:30:36	28	20180415113000-315	20180415	UK	-4.42477876106195
2018-04-15 13:30:36	25	20180415113000-322	20180415	SP	-7.21784776902887
2018-04-15 13:30:36	28	20180415113000-325	20180415	UK	-3.12944523470839
2018-04-15 13:30:36	28	20180415113000-357	20180415	UK	-3.2051282051282
2018-04-15 13:30:36	28	20180415113000-371	20180415	UK	-2.23880597014925
2018-04-15 13:30:36	9	20180415113000-381	20180415	FR	7.5
2018-04-15 13:30:36	28	20180415113000-382	20180415	UK	4.48275862068965
2018-04-15 13:30:36	28	20180415113000-394	20180415	UK	-1.38427464008859
2018-04-15 13:30:36	9	20180415113000-406	20180415	FR	2.8
2018-04-15 13:30:36	14	20180415113000-407	20180415	IT	-3.0664395229983
2018-04-15 13:30:36	28	20180415113000-408	20180415	UK	-2.82426778242678
2018-04-15 13:30:36	25	20180415113000-414	20180415	SP	-2.64817150063052
2018-04-15 13:30:36	28	20180415113000-415	20180415	UK	-4.79153702551338
2018-04-15 13:30:36	9	20180415113000-460	20180415	FR	1.36054421768708
2018-04-15 13:30:36	28	20180415113000-466	20180415	UK	-4.79041916167665
2018-04-15 13:30:36	28	20180415113000-482	20180415	UK	-1.15740740740741
2018-04-15 13:30:36	19	20180415113000-507	20180415	MT	4.65116279069768
2018-04-15 13:30:36	21	20180415113000-509	20180415	PL	-3.77833753148615
2018-04-15 13:30:36	28	20180415113000-510	20180415	UK	0.655572365103378
2018-04-15 13:30:36	28	20180415113000-525	20180415	UK	-0.884955752212389
2018-04-15 13:30:36	9	20180415113000-533	20180415	FR	-3.07576894223556
2018-04-15 13:30:36	28	20180415113000-535	20180415	UK	0.858369098712447
2018-04-15 13:30:36	28	20180415113000-544	20180415	UK	0.434782608695652
2018-04-15 13:30:36	28	20180415113000-560	20180415	UK	-0.209643605870021
2018-04-15 13:30:36	19	20180415113000-565	20180415	MT	1.96560196560197
2018-04-15 13:30:36	28	20180415113000-586	20180415	UK	-2.20125786163522
2018-04-15 13:30:36	25	20180415113000-596	20180415	SP	-6.4
2018-04-15 13:30:36	28	20180415113000-598	20180415	UK	-1.34498991257566
2018-04-15 13:30:36	28	20180415113000-616	20180415	UK	-0.884955752212389
2018-04-15 13:30:36	28	20180415113000-622	20180415	UK	-1.75879396984925
2018-04-15 13:30:36	28	20180415113000-639	20180415	UK	1.34228187919463
2018-04-15 13:30:36	21	20180415113000-644	20180415	PL	-1.8796992481203
2018-04-15 13:30:36	28	20180415113000-647	20180415	UK	2.51798561151079
2018-04-15 13:30:36	25	20180415113000-653	20180415	SP	-6.2962962962963
2018-04-15 13:30:36	5	20180415113000-677	20180415	EI	-0.526870389884088
2018-04-15 13:30:36	28	20180415113000-678	20180415	UK	0.434782608695652
2018-04-15 13:30:36	25	20180415113000-683	20180415	SP	-7.46268656716418
2018-04-15 13:30:36	21	20180415113000-684	20180415	PL	-3.8860103626943
2018-04-15 13:30:36	5	20180415113000-687	20180415	EI	4.16156670746634
2018-04-15 13:30:36	28	20180415113000-692	20180415	UK	2.18818380743982
2018-04-15 13:30:36	19	20180415113000-714	20180415	MT	2.89256198347107
2018-04-15 13:30:36	28	20180415113000-725	20180415	UK	-3.2051282051282
2018-04-15 13:30:36	28	20180415113000-758	20180415	UK	-14.2857142857143
2018-04-15 13:30:36	28	20180415113000-784	20180415	UK	0.316122233930453
2018-04-15 13:30:36	28	20180415113000-796	20180415	UK	0
2018-04-15 13:30:36	28	20180415113000-810	20180415	UK	-0.884955752212389
2018-04-15 13:30:36	28	20180415113000-834	20180415	UK	-3.2051282051282
2018-04-15 13:30:36	21	20180415113000-857	20180415	PL	2.36486486486486
2018-04-15 13:30:36	19	20180415113000-859	20180415	MT	-2.97397769516729
2018-04-15 13:30:36	28	20180415113000-867	20180415	UK	3.94088669950739
2018-04-15 13:30:36	21	20180415113000-877	20180415	PL	2.24550898203593
2018-04-15 13:30:36	20	20180415113000-880	20180415	NL	0.934579439252337
2018-04-15 13:30:36	19	20180415113000-881	20180415	MT	4.65116279069768
2018-04-15 13:30:36	9	20180415113000-902	20180415	FR	-6.06060606060606
2018-04-15 13:30:36	28	20180415113000-903	20180415	UK	-3.2258064516129
2018-04-15 13:30:36	28	20180415113000-904	20180415	UK	0.434782608695652
2018-04-15 13:30:36	21	20180415113000-922	20180415	PL	-3.77833753148615
2018-04-15 13:30:36	28	20180415113000-943	20180415	UK	-3.01507537688442
2018-04-15 13:30:36	28	20180415113000-950	20180415	UK	-0.929899856938484
2018-04-15 13:30:36	28	20180415113000-959	20180415	UK	2.92887029288703
2018-04-15 13:30:36	28	20180415113000-963	20180415	UK	-4.79041916167665
2018-04-15 13:30:36	28	20180415113000-973	20180415	UK	-5.88235294117647
2018-04-15 13:30:36	28	20180415113000-980	20180415	UK	3.13390313390313
2018-04-15 13:30:36	14	20180415113000-989	20180415	IT	4.0650406504065
2018-04-15 13:30:36	25	20180415113000-999	20180415	SP	1.49551345962114
2018-04-15 13:30:36	28	20180415113000-1005	20180415	UK	0.704225352112676
2018-04-15 13:30:36	9	20180415113000-1009	20180415	FR	0.429414922168545
2018-04-15 13:30:36	28	20180415113000-1017	20180415	UK	0.434782608695652
2018-04-15 13:30:36	28	20180415113000-1021	20180415	UK	2.74599542334096
2018-04-15 13:30:36	28	20180415113000-1024	20180415	UK	-1.75202156334232
2018-04-15 13:30:36	28	20180415113000-1035	20180415	UK	0
2018-04-15 13:30:36	28	20180415113000-1042	20180415	UK	0.434782608695652
2018-04-15 13:30:36	28	20180415113000-1044	20180415	UK	-3.2051282051282
2018-04-15 13:30:36	27	20180415113000-1046	20180415	SZ	3.1328320802005
2018-04-15 13:30:36	28	20180415113000-1058	20180415	UK	-4.18848167539267
2018-04-15 13:30:36	28	20180415113000-1082	20180415	UK	2.03045685279188
2018-04-15 13:30:36	28	20180415113000-1090	20180415	UK	0.69617105917454
2018-04-15 13:30:36	9	20180415113000-1096	20180415	FR	-6.21468926553672
2018-04-15 13:30:36	28	20180415113000-1109	20180415	UK	0.263157894736842
2018-04-15 13:30:36	19	20180415113000-1119	20180415	MT	2.68456375838926
2018-04-15 13:30:36	19	20180415113000-1130	20180415	MT	-1.61001788908766
2018-04-15 13:30:36	28	20180415113000-1165	20180415	UK	-5.80645161290323
2018-04-15 13:30:36	25	20180415113000-1166	20180415	SP	0.61804697156984
2018-04-15 13:30:36	28	20180415113000-1173	20180415	UK	-0.884955752212389
2018-04-15 13:30:36	28	20180415113000-1185	20180415	UK	-0.549954170485794
2018-04-15 13:30:36	28	20180415113000-1197	20180415	UK	-2.6694045174538
2018-04-15 13:30:36	28	20180415113000-1200	20180415	UK	-3.59375
2018-04-15 13:30:36	28	20180415113000-1221	20180415	UK	0.434782608695652
2018-04-15 13:30:36	28	20180415113000-1227	20180415	UK	4.67289719626168
2018-04-15 13:30:36	3	20180415113000-1232	20180415	BU	0
2018-04-15 13:30:36	28	20180415113000-1236	20180415	UK	-2.67857142857143
2018-04-15 13:30:36	28	20180415113000-1249	20180415	UK	0.21551724137931
2018-04-15 13:30:36	28	20180415113000-1262	20180415	UK	-5.80645161290323
