dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 14:15:53	28	20180415121500-540	20180415	UK	5.83333333333333
2018-04-15 14:15:53	10	20180415121500-550	20180415	GM	2.76243093922652
2018-04-15 14:15:53	28	20180415121500-551	20180415	UK	1.36986301369863
2018-04-15 14:15:53	28	20180415121500-552	20180415	UK	-3.59897172236504
2018-04-15 14:15:53	28	20180415121500-573	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	4	20180415121500-574	20180415	CY	0.0831255195344969
2018-04-15 14:15:53	21	20180415121500-600	20180415	PL	-3.8860103626943
2018-04-15 14:15:53	28	20180415121500-604	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-607	20180415	UK	3.37620578778135
2018-04-15 14:15:53	28	20180415121500-643	20180415	UK	0.434782608695652
2018-04-15 14:15:53	28	20180415121500-655	20180415	UK	0.434782608695652
2018-04-15 14:15:53	14	20180415121500-668	20180415	IT	-0.248756218905473
2018-04-15 14:15:53	28	20180415121500-719	20180415	UK	0.895140664961637
2018-04-15 14:15:53	28	20180415121500-737	20180415	UK	2.18818380743982
2018-04-15 14:15:53	28	20180415121500-739	20180415	UK	2.18818380743982
2018-04-15 14:15:53	25	20180415121500-746	20180415	SP	-0.837988826815642
2018-04-15 14:15:53	9	20180415121500-751	20180415	FR	1.34680134680135
2018-04-15 14:15:53	28	20180415121500-756	20180415	UK	-4.25531914893617
2018-04-15 14:15:53	28	20180415121500-762	20180415	UK	5.01792114695341
2018-04-15 14:15:53	28	20180415121500-795	20180415	UK	-4.47761194029851
2018-04-15 14:15:53	28	20180415121500-805	20180415	UK	-0.884955752212389
2018-04-15 14:15:53	28	20180415121500-815	20180415	UK	-5.35714285714286
2018-04-15 14:15:53	2	20180415121500-819	20180415	BE	1.89393939393939
2018-04-15 14:15:53	9	20180415121500-826	20180415	FR	7.28571428571428
2018-04-15 14:15:53	28	20180415121500-836	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-839	20180415	UK	2.5
2018-04-15 14:15:53	21	20180415121500-847	20180415	PL	-3.8860103626943
2018-04-15 14:15:53	25	20180415121500-851	20180415	SP	0.293255131964809
2018-04-15 14:15:53	10	20180415121500-887	20180415	GM	0.667556742323098
2018-04-15 14:15:53	28	20180415121500-888	20180415	UK	-6.13313388182498
2018-04-15 14:15:53	28	20180415121500-892	20180415	UK	0
2018-04-15 14:15:53	28	20180415121500-895	20180415	UK	-5.80865603644647
2018-04-15 14:15:53	14	20180415121500-898	20180415	IT	-0.950871632329635
2018-04-15 14:15:53	28	20180415121500-902	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-907	20180415	UK	-0.549954170485794
2018-04-15 14:15:53	28	20180415121500-911	20180415	UK	-0.18348623853211
2018-04-15 14:15:53	28	20180415121500-912	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-915	20180415	UK	-0.87719298245614
2018-04-15 14:15:53	28	20180415121500-925	20180415	UK	-1.46892655367232
2018-04-15 14:15:53	25	20180415121500-945	20180415	SP	3.01659125188537
2018-04-15 14:15:53	28	20180415121500-949	20180415	UK	0.434782608695652
2018-04-15 14:15:53	28	20180415121500-954	20180415	UK	0.655572365103378
2018-04-15 14:15:53	9	20180415121500-956	20180415	FR	0.616712920135677
2018-04-15 14:15:53	28	20180415121500-961	20180415	UK	-1.40977443609022
2018-04-15 14:15:53	28	20180415121500-968	20180415	UK	-3.3675799086758
2018-04-15 14:15:53	28	20180415121500-975	20180415	UK	3.9344262295082
2018-04-15 14:15:53	28	20180415121500-989	20180415	UK	0.538760850044897
2018-04-15 14:15:53	28	20180415121500-993	20180415	UK	0.848896434634975
2018-04-15 14:15:53	28	20180415121500-1015	20180415	UK	-0.132978723404255
2018-04-15 14:15:53	9	20180415121500-1020	20180415	FR	3.95480225988701
2018-04-15 14:15:53	25	20180415121500-1022	20180415	SP	-5.47945205479452
2018-04-15 14:15:53	9	20180415121500-1025	20180415	FR	-7.2289156626506
2018-04-15 14:15:53	9	20180415121500-1028	20180415	FR	1.26984126984127
2018-04-15 14:15:53	28	20180415121500-1037	20180415	UK	1.99637023593466
2018-04-15 14:15:53	28	20180415121500-1044	20180415	UK	2.24913494809689
2018-04-15 14:15:53	28	20180415121500-1057	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-1068	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-1071	20180415	UK	-1.34498991257566
2018-04-15 14:15:53	28	20180415121500-1074	20180415	UK	-1.32890365448505
2018-04-15 14:15:53	28	20180415121500-1075	20180415	UK	-4.19161676646707
2018-04-15 14:15:53	25	20180415121500-1085	20180415	SP	-3.11614730878187
2018-04-15 14:15:53	28	20180415121500-1086	20180415	UK	-1.2
2018-04-15 14:15:53	28	20180415121500-1111	20180415	UK	-0.22271714922049
2018-04-15 14:15:53	28	20180415121500-1117	20180415	UK	0.434782608695652
2018-04-15 14:15:53	28	20180415121500-1121	20180415	UK	-3.2051282051282
2018-04-15 14:15:53	28	20180415121500-1123	20180415	UK	1.81818181818182
2018-04-15 14:15:53	21	20180415121500-1154	20180415	PL	-0.758725341426403
2018-04-15 14:15:53	28	20180415121500-1178	20180415	UK	-4.40917107583774
2018-04-15 14:15:53	25	20180415121500-1179	20180415	SP	-6.2015503875969
2018-04-15 14:15:53	28	20180415121500-1201	20180415	UK	-0.483091787439613
2018-04-15 14:15:53	25	20180415121500-1206	20180415	SP	-0.204918032786885
2018-04-15 14:15:53	25	20180415121500-1214	20180415	SP	3.9039039039039
2018-04-15 14:15:53	25	20180415121500-1229	20180415	SP	-4.48717948717949
2018-04-15 14:15:53	14	20180415121500-1265	20180415	IT	2.4188790560472
2018-04-15 14:15:53	28	20180415121500-1307	20180415	UK	-3.11787072243346
2018-04-15 14:15:53	28	20180415121500-1309	20180415	UK	-1.620029455081
2018-04-15 14:15:53	28	20180415121500-1318	20180415	UK	0.842696629213484
2018-04-15 14:15:53	28	20180415121500-1325	20180415	UK	-1.46892655367232
