dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 17:45:42	28	20180415154500-702	20180415	UK	-1.4145810663765
2018-04-15 17:45:42	28	20180415154500-705	20180415	UK	3.91676866585067
2018-04-15 17:45:42	28	20180415154500-715	20180415	UK	-2.12121212121212
2018-04-15 17:45:42	5	20180415154500-717	20180415	EI	6.49350649350649
2018-04-15 17:45:42	20	20180415154500-723	20180415	NL	1.12888052681091
2018-04-15 17:45:42	28	20180415154500-726	20180415	UK	-0.126262626262626
2018-04-15 17:45:42	28	20180415154500-728	20180415	UK	0.904033379694019
2018-04-15 17:45:42	28	20180415154500-730	20180415	UK	-1.10803324099723
2018-04-15 17:45:42	26	20180415154500-742	20180415	SW	-6.15384615384615
2018-04-15 17:45:42	25	20180415154500-795	20180415	SP	1.11111111111111
2018-04-15 17:45:42	9	20180415154500-799	20180415	FR	2.26628895184136
2018-04-15 17:45:42	28	20180415154500-814	20180415	UK	1.18343195266272
2018-04-15 17:45:42	1	20180415154500-820	20180415	AU	2.77777777777778
2018-04-15 17:45:42	5	20180415154500-832	20180415	EI	1.31172839506173
2018-04-15 17:45:42	28	20180415154500-838	20180415	UK	3.2520325203252
2018-04-15 17:45:42	28	20180415154500-847	20180415	UK	-2.73972602739726
2018-04-15 17:45:42	28	20180415154500-849	20180415	UK	-3.40632603406326
2018-04-15 17:45:42	28	20180415154500-855	20180415	UK	-1.63934426229508
2018-04-15 17:45:42	28	20180415154500-858	20180415	UK	4.00381315538608
2018-04-15 17:45:42	22	20180415154500-878	20180415	PO	-0.308641975308642
2018-04-15 17:45:42	28	20180415154500-889	20180415	UK	-3.3210332103321
2018-04-15 17:45:42	20	20180415154500-892	20180415	NL	-1.88679245283019
2018-04-15 17:45:42	28	20180415154500-901	20180415	UK	2.00445434298441
2018-04-15 17:45:42	5	20180415154500-905	20180415	EI	-2.23642172523962
2018-04-15 17:45:42	28	20180415154500-911	20180415	UK	2
2018-04-15 17:45:42	28	20180415154500-918	20180415	UK	-2.7906976744186
2018-04-15 17:45:42	28	20180415154500-919	20180415	UK	-2.94117647058824
2018-04-15 17:45:42	5	20180415154500-926	20180415	EI	1.00502512562814
2018-04-15 17:45:42	28	20180415154500-972	20180415	UK	1.33333333333333
2018-04-15 17:45:42	25	20180415154500-984	20180415	SP	-3.35195530726257
2018-04-15 17:45:42	28	20180415154500-997	20180415	UK	0
2018-04-15 17:45:42	28	20180415154500-998	20180415	UK	-0.105263157894737
2018-04-15 17:45:42	28	20180415154500-1001	20180415	UK	-5.41516245487365
2018-04-15 17:45:42	28	20180415154500-1010	20180415	UK	4.739336492891
2018-04-15 17:45:42	2	20180415154500-1020	20180415	BE	0.512820512820513
2018-04-15 17:45:42	28	20180415154500-1025	20180415	UK	1.02489019033675
2018-04-15 17:45:42	13	20180415154500-1029	20180415	HU	2.46575342465753
2018-04-15 17:45:42	28	20180415154500-1036	20180415	UK	-5.48780487804878
2018-04-15 17:45:42	5	20180415154500-1069	20180415	EI	-0.523560209424084
2018-04-15 17:45:42	25	20180415154500-1089	20180415	SP	1.2280701754386
2018-04-15 17:45:42	28	20180415154500-1115	20180415	UK	-0.28735632183908
2018-04-15 17:45:42	9	20180415154500-1144	20180415	FR	1.32075471698113
2018-04-15 17:45:42	28	20180415154500-1152	20180415	UK	-2.7906976744186
2018-04-15 17:45:42	14	20180415154500-1175	20180415	IT	0.722021660649819
2018-04-15 17:45:42	28	20180415154500-1181	20180415	UK	-2.7906976744186
2018-04-15 17:45:42	28	20180415154500-1192	20180415	UK	-2.3094688221709
2018-04-15 17:45:42	28	20180415154500-1225	20180415	UK	-2.73972602739726
2018-04-15 17:45:42	5	20180415154500-1229	20180415	EI	2.36421725239617
2018-04-15 17:45:42	28	20180415154500-1233	20180415	UK	2.80373831775701
2018-04-15 17:45:42	28	20180415154500-1234	20180415	UK	-2.7906976744186
2018-04-15 17:45:42	28	20180415154500-1241	20180415	UK	1.7905102954342
2018-04-15 17:45:42	5	20180415154500-1243	20180415	EI	-0.769230769230769
2018-04-15 17:45:42	5	20180415154500-1271	20180415	EI	0.900900900900901
2018-04-15 17:45:42	21	20180415154500-1281	20180415	PL	-5.55555555555556
2018-04-15 17:45:42	28	20180415154500-1286	20180415	UK	1.03986135181976
2018-04-15 17:45:42	25	20180415154500-1287	20180415	SP	-5.04587155963303
2018-04-15 17:45:42	28	20180415154500-1290	20180415	UK	-1.16550116550117
2018-04-15 17:45:42	28	20180415154500-1308	20180415	UK	-0.813008130081301
2018-04-15 17:45:42	11	20180415154500-1310	20180415	GR	-2.493321460374
2018-04-15 17:45:42	28	20180415154500-1322	20180415	UK	6.39269406392694
2018-04-15 17:45:42	28	20180415154500-1333	20180415	UK	-5.33088235294118
2018-04-15 17:45:42	28	20180415154500-1360	20180415	UK	-3.97350993377483
2018-04-15 17:45:42	28	20180415154500-1379	20180415	UK	-3.25
2018-04-15 17:45:42	7	20180415154500-1382	20180415	EZ	-3.125
2018-04-15 17:45:42	5	20180415154500-1389	20180415	EI	0.808080808080808
2018-04-15 17:45:42	28	20180415154500-1396	20180415	UK	-0.36231884057971
2018-04-15 17:45:42	20	20180415154500-1398	20180415	NL	1.12888052681091
2018-04-15 17:45:42	5	20180415154500-1415	20180415	EI	-2.60180995475113
2018-04-15 17:45:42	1	20180415154500-1422	20180415	AU	4.23728813559322
2018-04-15 17:45:42	20	20180415154500-1438	20180415	NL	1.12888052681091
2018-04-15 17:45:42	28	20180415154500-1442	20180415	UK	1.6260162601626
2018-04-15 17:45:42	28	20180415154500-1454	20180415	UK	1.18343195266272
2018-04-15 17:45:42	28	20180415154500-1456	20180415	UK	-0.4
2018-04-15 17:45:42	9	20180415154500-1457	20180415	FR	-1.51362260343088
2018-04-15 17:45:42	28	20180415154500-1470	20180415	UK	-1.17878192534381
2018-04-15 17:45:42	14	20180415154500-1475	20180415	IT	-0.936768149882904
2018-04-15 17:45:42	11	20180415154500-1494	20180415	GR	-2.493321460374
2018-04-15 17:45:42	28	20180415154500-1496	20180415	UK	-0.701754385964912
2018-04-15 17:45:42	28	20180415154500-1501	20180415	UK	0.97799511002445
2018-04-15 17:45:42	7	20180415154500-1509	20180415	EZ	0
2018-04-15 17:45:42	28	20180415154500-1523	20180415	UK	0.72463768115942
2018-04-15 17:45:42	28	20180415154500-1526	20180415	UK	-0.813008130081301
2018-04-15 17:45:42	5	20180415154500-1534	20180415	EI	-0.675675675675675
2018-04-15 17:45:42	28	20180415154500-1539	20180415	UK	-4.49438202247191
2018-04-15 17:45:42	9	20180415154500-1543	20180415	FR	-3.25
2018-04-15 17:45:42	25	20180415154500-1551	20180415	SP	1.4336917562724
2018-04-15 17:45:42	14	20180415154500-1561	20180415	IT	0
2018-04-15 17:45:42	28	20180415154500-1572	20180415	UK	3.91676866585067
2018-04-15 17:45:42	28	20180415154500-1581	20180415	UK	-2.77777777777778
2018-04-15 17:45:42	9	20180415154500-1596	20180415	FR	0.266666666666667
2018-04-15 17:45:42	28	20180415154500-1597	20180415	UK	-0.952380952380953
2018-04-15 17:45:42	21	20180415154500-1621	20180415	PL	-3.77113133940182
2018-04-15 17:45:42	28	20180415154500-1629	20180415	UK	-2.04081632653061
2018-04-15 17:45:42	20	20180415154500-1636	20180415	NL	1.12888052681091
2018-04-15 17:45:42	5	20180415154500-1642	20180415	EI	-0.772200772200772
2018-04-15 17:45:42	28	20180415154500-1680	20180415	UK	-3.3210332103321
2018-04-15 17:45:42	28	20180415154500-1686	20180415	UK	-1.82370820668693
2018-04-15 17:45:42	10	20180415154500-1689	20180415	GM	-2.47813411078717
2018-04-15 17:45:42	28	20180415154500-1697	20180415	UK	-0.512820512820513
2018-04-15 17:45:42	28	20180415154500-1698	20180415	UK	5.49450549450549
