dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 14:31:00	28	20180415123000-1141	20180415	UK	-0.813008130081301
2018-04-15 14:31:00	28	20180415123000-1154	20180415	UK	2.20385674931129
2018-04-15 14:31:00	28	20180415123000-1155	20180415	UK	-1.03626943005181
2018-04-15 14:31:00	20	20180415123000-1170	20180415	NL	0.911161731207289
2018-04-15 14:31:00	28	20180415123000-1171	20180415	UK	5.28541226215645
2018-04-15 14:31:00	28	20180415123000-1177	20180415	UK	1.36986301369863
2018-04-15 14:31:00	28	20180415123000-1184	20180415	UK	2.5974025974026
2018-04-15 14:31:00	25	20180415123000-1199	20180415	SP	1.39616055846422
2018-04-15 14:31:00	5	20180415123000-1208	20180415	EI	-4.23076923076923
2018-04-15 14:31:00	28	20180415123000-1213	20180415	UK	0.593471810089021
2018-04-15 14:31:00	28	20180415123000-1241	20180415	UK	0
2018-04-15 14:31:00	9	20180415123000-1247	20180415	FR	2.30414746543779
2018-04-15 14:31:00	28	20180415123000-1256	20180415	UK	2.18818380743982
2018-04-15 14:31:00	21	20180415123000-1281	20180415	PL	-3.77833753148615
2018-04-15 14:31:00	28	20180415123000-1296	20180415	UK	-1.22950819672131
2018-04-15 14:31:00	28	20180415123000-1316	20180415	UK	-3.6231884057971
2018-04-15 14:31:00	28	20180415123000-1321	20180415	UK	0
2018-04-15 14:31:00	5	20180415123000-1327	20180415	EI	5.51724137931034
2018-04-15 14:31:00	9	20180415123000-1349	20180415	FR	-0.72992700729927
2018-04-15 14:31:00	28	20180415123000-1350	20180415	UK	-4.40587449933244
2018-04-15 14:31:00	28	20180415123000-1351	20180415	UK	-4.94505494505494
2018-04-15 14:31:00	5	20180415123000-1357	20180415	EI	-1.23203285420945
2018-04-15 14:31:00	27	20180415123000-1371	20180415	SZ	3.47826086956522
2018-04-15 14:31:00	28	20180415123000-1377	20180415	UK	0.434782608695652
2018-04-15 14:31:00	27	20180415123000-1380	20180415	SZ	0.378787878787878
2018-04-15 14:31:00	27	20180415123000-1383	20180415	SZ	-0.776699029126213
2018-04-15 14:31:00	25	20180415123000-1389	20180415	SP	-6.25
2018-04-15 14:31:00	28	20180415123000-1393	20180415	UK	-0.769230769230769
2018-04-15 14:31:00	10	20180415123000-1405	20180415	GM	-0.353356890459365
2018-04-15 14:31:00	28	20180415123000-1413	20180415	UK	-0.785340314136126
2018-04-15 14:31:00	28	20180415123000-1418	20180415	UK	2.20385674931129
2018-04-15 14:31:00	25	20180415123000-1420	20180415	SP	-7.29613733905579
2018-04-15 14:31:00	28	20180415123000-1428	20180415	UK	-0.269541778975741
