dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 13:15:29	28	20180415111500-3	20180415	UK	1.87590187590188
2018-04-15 13:15:29	11	20180415111500-32	20180415	GR	2.6578073089701
2018-04-15 13:15:29	28	20180415111500-33	20180415	UK	-7.93650793650794
2018-04-15 13:15:29	28	20180415111500-47	20180415	UK	2.56410256410256
2018-04-15 13:15:29	10	20180415111500-56	20180415	GM	-2.32142857142857
2018-04-15 13:15:29	21	20180415111500-57	20180415	PL	-3.77833753148615
2018-04-15 13:15:29	28	20180415111500-63	20180415	UK	6.72358591248666
2018-04-15 13:15:29	28	20180415111500-64	20180415	UK	1.8716577540107
2018-04-15 13:15:29	28	20180415111500-65	20180415	UK	1.98412698412698
2018-04-15 13:15:29	1	20180415111500-67	20180415	AU	0.246913580246914
2018-04-15 13:15:29	28	20180415111500-82	20180415	UK	-1.41176470588235
2018-04-15 13:15:29	28	20180415111500-83	20180415	UK	-4.79041916167665
2018-04-15 13:15:29	10	20180415111500-101	20180415	GM	-3.6144578313253
2018-04-15 13:15:29	28	20180415111500-103	20180415	UK	-6.3973063973064
2018-04-15 13:15:29	25	20180415111500-122	20180415	SP	-4.34782608695652
2018-04-15 13:15:29	28	20180415111500-123	20180415	UK	3.42105263157895
2018-04-15 13:15:29	7	20180415111500-127	20180415	EZ	1.72413793103448
2018-04-15 13:15:29	28	20180415111500-162	20180415	UK	-5.54272517321016
2018-04-15 13:15:29	5	20180415111500-166	20180415	EI	-4.12371134020619
2018-04-15 13:15:29	28	20180415111500-167	20180415	UK	2.24809313528703
2018-04-15 13:15:29	28	20180415111500-173	20180415	UK	3.39869281045752
2018-04-15 13:15:29	21	20180415111500-174	20180415	PL	6.68896321070234
2018-04-15 13:15:29	28	20180415111500-216	20180415	UK	2.62345679012346
2018-04-15 13:15:29	28	20180415111500-217	20180415	UK	1.16429495472186
2018-04-15 13:15:29	28	20180415111500-223	20180415	UK	1.79310344827586
2018-04-15 13:15:29	28	20180415111500-224	20180415	UK	0.434782608695652
2018-04-15 13:15:29	22	20180415111500-231	20180415	PO	1.01596516690856
2018-04-15 13:15:29	28	20180415111500-272	20180415	UK	5.13513513513514
2018-04-15 13:15:29	28	20180415111500-277	20180415	UK	-1.49625935162095
2018-04-15 13:15:29	9	20180415111500-298	20180415	FR	-1.69851380042463
2018-04-15 13:15:29	5	20180415111500-307	20180415	EI	-4.63576158940397
2018-04-15 13:15:29	28	20180415111500-315	20180415	UK	3.10391363022942
2018-04-15 13:15:29	14	20180415111500-318	20180415	IT	0.757575757575758
2018-04-15 13:15:29	28	20180415111500-319	20180415	UK	1.01351351351351
2018-04-15 13:15:29	28	20180415111500-324	20180415	UK	-2.88135593220339
2018-04-15 13:15:29	9	20180415111500-329	20180415	FR	2.75974025974026
2018-04-15 13:15:29	5	20180415111500-338	20180415	EI	-4.16666666666667
2018-04-15 13:15:29	28	20180415111500-358	20180415	UK	2.5830258302583
2018-04-15 13:15:29	21	20180415111500-363	20180415	PL	-3.8860103626943
2018-04-15 13:15:29	28	20180415111500-369	20180415	UK	1.03359173126615
2018-04-15 13:15:29	28	20180415111500-371	20180415	UK	0.434782608695652
