dt	peer	gkgrecordid	sqldate	ActionGeo_CountryCode	AvgTone
2018-04-15 12:30:09	9	20180415103000-26	20180415	FR	0
2018-04-15 12:30:09	28	20180415103000-27	20180415	UK	0.434782608695652
2018-04-15 12:30:09	28	20180415103000-28	20180415	UK	0.434782608695652
2018-04-15 12:30:09	25	20180415103000-62	20180415	SP	2.28802153432032
2018-04-15 12:30:09	10	20180415103000-67	20180415	GM	3.63247863247863
2018-04-15 12:30:09	28	20180415103000-71	20180415	UK	-1.47058823529412
2018-04-15 12:30:09	14	20180415103000-77	20180415	IT	1.12923462986198
2018-04-15 12:30:09	9	20180415103000-94	20180415	FR	1.36054421768708
2018-04-15 12:30:09	25	20180415103000-100	20180415	SP	3.11004784688995
2018-04-15 12:30:09	9	20180415103000-104	20180415	FR	1.47058823529412
2018-04-15 12:30:09	9	20180415103000-117	20180415	FR	-7.2289156626506
2018-04-15 12:30:09	28	20180415103000-178	20180415	UK	0.133582687683676
2018-04-15 12:30:09	28	20180415103000-190	20180415	UK	-2.14285714285714
2018-04-15 12:30:09	25	20180415103000-194	20180415	SP	-4.34782608695652
2018-04-15 12:30:09	5	20180415103000-196	20180415	EI	0.316957210776545
2018-04-15 12:30:09	28	20180415103000-215	20180415	UK	0.434782608695652
2018-04-15 12:30:09	28	20180415103000-245	20180415	UK	-0.884955752212389
2018-04-15 12:30:09	25	20180415103000-248	20180415	SP	-4.7970479704797
2018-04-15 12:30:09	28	20180415103000-260	20180415	UK	5.12820512820513
2018-04-15 12:30:09	14	20180415103000-262	20180415	IT	-1.98019801980198
2018-04-15 12:30:09	28	20180415103000-264	20180415	UK	-1.30208333333333
2018-04-15 12:30:09	8	20180415103000-271	20180415	FI	0.840336134453782
2018-04-15 12:30:09	28	20180415103000-273	20180415	UK	-0.190839694656489
2018-04-15 12:30:09	15	20180415103000-282	20180415	LG	2.05391527599487
2018-04-15 12:30:09	22	20180415103000-291	20180415	PO	1.91972076788831
2018-04-15 12:30:09	28	20180415103000-339	20180415	UK	6.75675675675676
2018-04-15 12:30:09	17	20180415103000-346	20180415	LO	-6.98924731182796
2018-04-15 12:30:09	28	20180415103000-360	20180415	UK	-3.2051282051282
2018-04-15 12:30:09	21	20180415103000-385	20180415	PL	2.36486486486486
2018-04-15 12:30:09	28	20180415103000-387	20180415	UK	0.434782608695652
2018-04-15 12:30:09	28	20180415103000-398	20180415	UK	-0.884955752212389
2018-04-15 12:30:09	5	20180415103000-418	20180415	EI	2.22222222222222
2018-04-15 12:30:09	10	20180415103000-436	20180415	GM	0.521739130434782
2018-04-15 12:30:09	28	20180415103000-438	20180415	UK	-7.27272727272727
2018-04-15 12:30:09	28	20180415103000-442	20180415	UK	0.434782608695652
2018-04-15 12:30:09	28	20180415103000-459	20180415	UK	3.00429184549356
2018-04-15 12:30:09	9	20180415103000-463	20180415	FR	-10.3225806451613
2018-04-15 12:30:09	9	20180415103000-466	20180415	FR	-8.39160839160839
2018-04-15 12:30:09	19	20180415103000-472	20180415	MT	0.203252032520326
2018-04-15 12:30:09	1	20180415103000-480	20180415	AU	4.71142520612485
2018-04-15 12:30:09	28	20180415103000-492	20180415	UK	-2.71041369472183
2018-04-15 12:30:09	28	20180415103000-499	20180415	UK	-0.823305889803673
2018-04-15 12:30:09	9	20180415103000-500	20180415	FR	1.19047619047619
2018-04-15 12:30:09	8	20180415103000-507	20180415	FI	-3.55029585798817
2018-04-15 12:30:09	14	20180415103000-511	20180415	IT	-2.40963855421687
2018-04-15 12:30:09	9	20180415103000-525	20180415	FR	-0.307692307692308
2018-04-15 12:30:09	14	20180415103000-541	20180415	IT	0.0702740688685877
2018-04-15 12:30:09	28	20180415103000-543	20180415	UK	-3.886925795053
2018-04-15 12:30:09	28	20180415103000-545	20180415	UK	8.58585858585858
2018-04-15 12:30:09	9	20180415103000-553	20180415	FR	0.690448791714614
2018-04-15 12:30:09	28	20180415103000-557	20180415	UK	0.740740740740741
2018-04-15 12:30:09	28	20180415103000-558	20180415	UK	-3.2051282051282
2018-04-15 12:30:09	28	20180415103000-563	20180415	UK	-5.90551181102362
2018-04-15 12:30:09	9	20180415103000-566	20180415	FR	0.690448791714614
2018-04-15 12:30:09	9	20180415103000-615	20180415	FR	-3.11688311688312
2018-04-15 12:30:09	28	20180415103000-617	20180415	UK	3.12876052948255
2018-04-15 12:30:09	28	20180415103000-635	20180415	UK	-6.16740088105727
2018-04-15 12:30:09	28	20180415103000-640	20180415	UK	2.72108843537415
2018-04-15 12:30:09	9	20180415103000-642	20180415	FR	-8.33333333333333
2018-04-15 12:30:09	25	20180415103000-668	20180415	SP	-4.34782608695652
