dt	gkgrecordid	sqldate	country	src	url
2018-09-18 12:00:14	20180918100000-0	20180918	US	hauteliving.com	http://hauteliving.com/2018/09/louis-xiii-100-years-new-york-restoration-project/660926/
2018-09-18 12:00:14	20180918100000-1	20180918	NULL	neowin.net	https://www.neowin.net/news/sea-of-thieves-forsaken-shores-gets-pushed-back-a-week-to-ensure-stability
2018-09-18 12:00:14	20180918100000-2	20180918	UK	maldonandburnhamstandard.co.uk	https://www.maldonandburnhamstandard.co.uk/news/south_essex_news/16885497.fundraising-page-launched-after-nine-families-lose-homes-in-flat-block-fire/
2018-09-18 12:00:14	20180918100000-3	20180918	US	chillicious.com	http://www.chillicious.com/business/tips-for-finding-cdl-jobs-salt-lake-utah/
2018-09-18 12:00:14	20180918100000-4	20180918	TH	aljazeera.com	https://www.aljazeera.com/news/2018/09/thai-cave-diver-sues-tesla-elon-musk-defamation-180918072143668.html
2018-09-18 12:00:14	20180918100000-5	20180918	RS	basildonstandard.co.uk	http://www.basildonstandard.co.uk/news/national/16885466.display/
2018-09-18 12:00:14	20180918100000-6	20180918	CA	bayshorebroadcasting.ca	http://www.bayshorebroadcasting.ca/news_item.php?NewsID=104280
2018-09-18 12:00:14	20180918100000-7	20180918	US	reuters.com	https://in.reuters.com/article/us-global-oil/oil-rises-as-saudi-says-it-is-comfortable-with-higher-prices-idINKCN1LY02X
2018-09-18 12:00:14	20180918100000-8	20180918	AE	strangeabandonedplaces.com	http://strangeabandonedplaces.com/abandoned-and-derelict-dubai/
2018-09-18 12:00:14	20180918100000-9	20180918	UK	yourlocalguardian.co.uk	https://www.yourlocalguardian.co.uk/news/16885245.police-find-cannabis-factory-in-furzedown-home/
2018-09-18 12:00:14	20180918100000-10	20180918	CH	reuters.com	https://in.reuters.com/in.reuters.com/article/us-usa-trade-china-minerals/u-s-gives-rare-earths-reprieve-in-revised-200-billion-china-tariff-list-idINKCN1LY0QK
2018-09-18 12:00:14	20180918100000-11	20180918	IN	dailymirror.lk	http://www.dailymirror.lk/article/Sanga-gives-key-advice-to-Pakistan-players-ahead-of-India-clash-155676.html
2018-09-18 12:00:14	20180918100000-12	20180918	US	iheart.com	https://newsradiori.iheart.com/content/2018-09-18-senate-candidate-chimes-in-on-kavanaugh-allegation/
2018-09-18 12:00:14	20180918100000-13	20180918	US	oldschool1067.com	http://www.oldschool1067.com/news/the-marvelous-mrs-maisel-had-a-marvelous-emmy-night/
2018-09-18 12:00:14	20180918100000-14	20180918	RS	koreatimes.co.kr	http://www.koreatimes.co.kr/www/opinion/2018/09/162_255546.html
2018-09-18 12:00:14	20180918100000-15	20180918	SF	timeslive.co.za	https://www.timeslive.co.za/news/south-africa/2018-09-18-leniency-plea-for-teen-who-raped-killed-95-year-old/
2018-09-18 12:00:14	20180918100000-16	20180918	RS	indiatimes.com	https://economictimes.indiatimes.com/industry/energy/oil-gas/ovl-to-exit-kazakhstans-satpayev-oil-block/articleshow/65855647.cms
2018-09-18 12:00:14	20180918100000-17	20180918	AE	rigzone.com	https://www.rigzone.com/news/wire/opec_warns_of_threats_to_oil_supply_from_iran_and_other_producers-18-sep-2018-156959-article
2018-09-18 12:00:14	20180918100000-18	20180918	RS	kens5.com	https://www.kens5.com/article/news/nation-now/russian-minister-blames-israel-for-shooting-down-military-aircraft-over-syria/465-f5dcc812-42cb-4866-914b-a319623f8ad9
2018-09-18 12:00:14	20180918100000-19	20180918	AS	smh.com.au	https://www.smh.com.au/politics/federal/all-gift-cards-sold-in-australia-to-last-at-least-three-years-under-new-federal-laws-20180918-p504h6.html
2018-09-18 12:00:14	20180918100000-20	20180918	NULL	winonadailynews.com	https://www.winonadailynews.com/dac/vehicle/pdf/pdfdisplayad_8022e146-88f8-580c-a079-3d544533d35d.html
2018-09-18 12:00:14	20180918100000-21	20180918	NULL	981thehawk.com	http://981thehawk.com/bargain-lovers-and-treasure-hunters-rejoice/
2018-09-18 12:00:14	20180918100000-22	20180918	US	102thebear.com	http://www.102thebear.com/news/emmys-overdose-on-snl-as-game-of-thrones-breaks-up-streaming-party/
2018-09-18 12:00:14	20180918100000-23	20180918	IN	firstpost.com	https://www.firstpost.com/india/katarpur-corridor-mea-sushma-swaraj-says-no-official-communication-from-pakistan-about-opening-pilgrimage-route-5206791.html
2018-09-18 12:00:14	20180918100000-24	20180918	NULL	delconewsnetwork.com	http://www.delconewsnetwork.com/online_features/fashion_beauty_fitness/forget-calorie-counting-new-guidelines-for-losing-weight/article_4815d907-9c30-5640-8147-c4dd6d4d6573.html
2018-09-18 12:00:14	20180918100000-25	20180918	NULL	openpr.com	https://www.openpr.com/news/1244918/Current-and-Projected-Automotive-Air-Intake-Manifold-Market-Size-in-Terms-of-Volume-and-Value-2017-2027.html
2018-09-18 12:00:14	20180918100000-26	20180918	AM	greekherald.com	https://www.greekherald.com/news/258006964/anca-wr-endorses-gavin-newsom-for-california-governor
2018-09-18 12:00:14	20180918100000-27	20180918	NULL	irishtimes.com	https://www.irishtimes.com/news/science/space
2018-09-18 12:00:14	20180918100000-28	20180918	UK	businesswire.com	https://www.businesswire.com/news/home/20180918005435/en/FT-United-Kingdom-AlphaDEX-ETF-UK-Regulatory
2018-09-18 12:00:14	20180918100000-29	20180918	TW	tmcnet.com	https://www.tmcnet.com/usubmit/2018/09/18/8818859.htm
2018-09-18 12:00:14	20180918100000-30	20180918	US	bendbulletin.com	https://www.bendbulletin.com/nation/6530173-151/kavanaugh-accuser-will-testify-monday
2018-09-18 12:00:14	20180918100000-31	20180918	CH	dailynews.co.zw	https://www.dailynews.co.zw/articles/2018/09/18/trump-slaps-tariffs-on-200bn-of-china-goods
2018-09-18 12:00:14	20180918100000-32	20180918	UK	chroniclelive.co.uk	https://www.chroniclelive.co.uk/news/north-east-news/uk-weather-storm-ali-forecast-15165893
2018-09-18 12:00:14	20180918100000-33	20180918	LE	albawaba.com	https://www.albawaba.com/editorchoice/arab-films-hitting-world-storm-1187698
2018-09-18 12:00:14	20180918100000-34	20180918	NULL	koreatimes.co.kr	http://www.koreatimes.co.kr/www/tech/2018/09/133_255771.html
2018-09-18 12:00:14	20180918100000-35	20180918	EG	albawaba.com	https://www.albawaba.com/news/un-adopts-egypts-new-anti-sexual-abuse-resolution-1187738
2018-09-18 12:00:14	20180918100000-36	20180918	US	winonadailynews.com	https://www.winonadailynews.com/lifestyles/relationships-and-special-occasions/horoscopes-for-tuesday-sept/article_31b3fa24-cb15-5435-8822-246f17795006.html
2018-09-18 12:00:14	20180918100000-37	20180918	UK	straitstimes.com	https://www.straitstimes.com/world/europe/germany-rolls-out-worlds-first-hydrogen-train
2018-09-18 12:00:14	20180918100000-38	20180918	RP	z1023online.com	http://www.z1023online.com/news/more-diversity-jokes-than-wins-for-people-of-color-at-the-emmys/
2018-09-18 12:00:14	20180918100000-39	20180918	ZI	allafrica.com	https://allafrica.com/stories/201809180202.html
2018-09-18 12:00:14	20180918100000-40	20180918	IN	indiatimes.com	http://articles.economictimes.indiatimes.com/magazines/panache/preserving-the-past-now-3d-mapping-will-document-inscription-stones-in-bengaluru/articleshow/65854610.cms
2018-09-18 12:00:14	20180918100000-41	20180918	SP	bangladeshinfo.com	http://www.bangladeshinfo.com/article/2320/CR7-scores-first-Juve-goals-in-win
2018-09-18 12:00:14	20180918100000-42	20180918	NULL	timeslive.co.za	https://www.timeslive.co.za/politics/2018-09-18-shots-fired-outa-blasts-denel-at-state-capture-inquiry/
2018-09-18 12:00:14	20180918100000-43	20180918	US	nytimes.com	https://www.nytimes.com/2018/09/18/magazine/helmand-bost-hotel-afghanistan.html
2018-09-18 12:00:14	20180918100000-44	20180918	IN	nytimes.com	https://www.nytimes.com/2018/09/18/climate/jerry-brown-climate-change.html
2018-09-18 12:00:14	20180918100000-45	20180918	US	kfru.com	http://www.kfru.com/news/game-of-thrones-reclaims-best-drama-award-at-emmy-awards/
2018-09-18 12:00:14	20180918100000-46	20180918	IN	indiatimes.com	http://articles.economictimes.indiatimes.com/news/defence/bsf-jawan-missing-after-unprovoked-fire-from-pakistan/articleshow/65855750.cms
2018-09-18 12:00:14	20180918100000-47	20180918	CA	phillytrib.com	http://www.phillytrib.com/entertainment/at-toronto-film-festival-popular-was-a-relative-term/article_a74afaf5-e280-579d-bf57-402be88a51c6.html
2018-09-18 12:00:14	20180918100000-48	20180918	US	wtvm.com	http://www.wtvm.com/2018/09/18/home-daycare-owner-accused-drugging-tying-kids-car-seats-dark-closet/
2018-09-18 12:00:14	20180918100000-49	20180918	UK	dailymail.co.uk	https://www.dailymail.co.uk/news/article-6179719/Landlord-makes-small-village-pub-country-completely-cashless.html
2018-09-18 12:00:14	20180918100000-50	20180918	US	kfru.com	http://www.kfru.com/news/attorneys-give-opening-statements-in-trial-of-chicago-officer-charged-with-killing-black-man/
2018-09-18 12:00:14	20180918100000-51	20180918	UK	eveningtimes.co.uk	https://www.eveningtimes.co.uk/news/16884778.lee-mcculloch-fears-rangers-will-never-get-answers-to-manchester-fixture-pile-up-controversy/
