dt	gkgrecordid	sqldate	country	src	url
2018-09-18 09:45:55	20180918074500-0	20180918	AE	bridportnews.co.uk	http://www.bridportnews.co.uk/news/national/16885340.opec-chief-says-cartel-must-stick-together-amid-sanctions-on-iran/
2018-09-18 09:45:55	20180918074500-1	20180918	IN	financialexpress.com	https://www.financialexpress.com/infrastructure/railways/make-in-india-boost-for-indian-railways-bhel-rolls-out-its-first-6000-hp-electric-locomotive/1317042/
2018-09-18 09:45:55	20180918074500-2	20180918	NULL	gwdtoday.com	http://gwdtoday.com/main.asp?SectionID=64&SubSectionID=240&TM=12623.51
2018-09-18 09:45:55	20180918074500-3	20180918	AS	dailyliberal.com.au	https://www.dailyliberal.com.au/story/5653368/question-time-in-federal-parliament/?cs=9397
2018-09-18 09:45:55	20180918074500-4	20180918	NULL	concierto965.com	http://www.concierto965.com/list/energy-18.html
2018-09-18 09:45:55	20180918074500-5	20180918	MY	pv-magazine.com	https://www.pv-magazine.com/press-releases/rwdi-and-soltec-develop-a-wind-load-analysis-method-for-solar-trackers/
2018-09-18 09:45:55	20180918074500-6	20180918	NULL	bulawayo24.com	https://bulawayo24.com/news/national/145520
2018-09-18 09:45:55	20180918074500-7	20180918	NULL	dayton.com	https://www.dayton.com/news/national/ups-hiring-100-000-workers-for-holiday-shipping-season/m4MC2ZyDJfaM4m7IDjTv4O/
2018-09-18 09:45:55	20180918074500-8	20180918	TH	independent.co.uk	https://www.independent.co.uk/life-style/gadgets-and-tech/news/elon-musk-spacex-passengers-japan-billioniare-yusaku-maezawa-space-moon-a8542416.html
2018-09-18 09:45:55	20180918074500-9	20180918	US	660wxqw.com	http://www.660wxqw.com/news/emmy-awards-honor-a-mix-of-new-shows-and-familiar-favorites/
2018-09-18 09:45:55	20180918074500-10	20180918	US	hastingstribune.com	http://www.hastingstribune.com/news/national/man-charged-in-connection-with-alaska-girl-s-death/article_7c498268-cc68-5bef-93a8-51f47490ae05.html
2018-09-18 09:45:55	20180918074500-11	20180918	US	tmcnet.com	https://www.tmcnet.com/usubmit/2018/09/18/8818810.htm
2018-09-18 09:45:55	20180918074500-12	20180918	US	bdnews24.com	https://bdnews24.com/media-en/2018/09/18/julie-chen-wife-of-former-cbs-ceo-is-leaving-the-talk-show
2018-09-18 09:45:55	20180918074500-13	20180918	US	fentonpost.com	https://www.fentonpost.com/2018/09/18/global-hydropower-turbines-market-by-2022-revenue-consumptions-industry-analysis-growth-and-opportunities/
2018-09-18 09:45:55	20180918074500-14	20180918	UK	bridportnews.co.uk	http://www.bridportnews.co.uk/news/national/16885288.winds-of-up-to-80mph-possible-as-storm-helene-moves-on/
2018-09-18 09:45:55	20180918074500-15	20180918	NULL	blogbaladi.com	http://blogbaladi.com/in-pictures-tom-youngs-grand-sofar-exhibition/
2018-09-18 09:45:55	20180918074500-16	20180918	CA	tmcnet.com	https://www.tmcnet.com/usubmit/2018/09/18/8818792.htm
2018-09-18 09:45:55	20180918074500-17	20180918	AS	economicoutlook.net	http://bilbo.economicoutlook.net/blog/?p=40359
2018-09-18 09:45:55	20180918074500-18	20180918	US	helenair.com	https://helenair.com/news/national/deputy-killed-second-wounded-in-northern-california/article_7c90626f-6a6f-5c30-961d-da2469082db2.html
2018-09-18 09:45:55	20180918074500-19	20180918	UK	rap-up.com	https://www.rap-up.com/2018/09/17/new-music-lil-uzi-vert-new-patek/
2018-09-18 09:45:55	20180918074500-20	20180918	US	kinston.com	http://www.kinston.com/zz/news/20180917/game-of-thrones-mrs-maisel-triumph-at-emmys
2018-09-18 09:45:55	20180918074500-21	20180918	NULL	thepolypost.com	https://thepolypost.com/arts-and-entertainment/2018/09/16/library-hosts-mario-kart-tournament-in-knowledge-center/
2018-09-18 09:45:55	20180918074500-22	20180918	EZ	newson6.com	http://m.newson6.com/Story.aspx?story=39108468&catId=112042
2018-09-18 09:45:55	20180918074500-23	20180918	AS	coastalleader.com.au	https://www.coastalleader.com.au/story/5651520/pm-wants-your-aged-care-horror-stories/
2018-09-18 09:45:55	20180918074500-24	20180918	UG	pctechmag.com	http://pctechmag.com/2018/09/taxido-to-offer-breakdown-ambulance-fleet-options-while-booking-trips/
2018-09-18 09:45:55	20180918074500-25	20180918	CA	ganderbeacon.ca	http://www.ganderbeacon.ca/living/cindy-day-brendas-meteoric-wish-came-true-242010/
2018-09-18 09:45:55	20180918074500-26	20180918	AS	centralwesterndaily.com.au	https://www.centralwesterndaily.com.au/story/5653418/strawberry-contamination-across-the-nation/?cs=9397
2018-09-18 09:45:55	20180918074500-27	20180918	JA	helenair.com	https://helenair.com/news/national/st-private-moon-flight-passenger-to-invite-creative-guests/article_26e7dab9-ec98-501b-9696-f705d45f37d7.html
2018-09-18 09:45:55	20180918074500-28	20180918	CH	en.people.cn	http://en.people.cn/n3/2018/0918/c90000-9501438.html
2018-09-18 09:45:55	20180918074500-29	20180918	US	lbc.co.uk	https://www.lbc.co.uk/news/business/coca-cola-contemplates-healthy-cannabis-drink/
2018-09-18 09:45:55	20180918074500-30	20180918	HU	bbj.hu	https://bbj.hu/business/ford-opens-new-service-center-in-budapest-_155004
2018-09-18 09:45:55	20180918074500-31	20180918	CH	scientificamerican.com	https://blogs.scientificamerican.com/at-scientific-american/precision-medicines-promise-and-progress/
2018-09-18 09:45:55	20180918074500-32	20180918	NULL	ktsm.com	https://www.ktsm.com/news/local/las-cruces-news/nmsu-student-accused-of-forging-checks-from-las-cruces-non-profit/1455601788
2018-09-18 09:45:55	20180918074500-33	20180918	ZI	bulawayo24.com	https://bulawayo24.com/opinion/columnist/145526
2018-09-18 09:45:55	20180918074500-34	20180918	US	swxrightnow.com	http://www.swxrightnow.com/stories/2018/sep/17/cleveland-browns-trade-receiver-josh-gordon-to-new/
2018-09-18 09:45:55	20180918074500-35	20180918	US	whec.com	https://www.whec.com/national/pollution-fears-swollen-rivers-swamp-ash-dumps-hog-farms/5074362/?cat=10036
2018-09-18 09:45:55	20180918074500-36	20180918	UK	hartlepoolmail.co.uk	https://www.hartlepoolmail.co.uk/news/hartlepool-mp-back-s-council-clean-up-drive-1-9353592
2018-09-18 09:45:55	20180918074500-37	20180918	IN	newstrackindia.com	https://newstrackindia.com/newsdetails/2018/4/13/30-Rishi-Kapoor-Croons-For-The-First-Time-In-102-Not-Out.html
2018-09-18 09:45:55	20180918074500-38	20180918	US	nypost.com	https://nypost.com/2018/09/17/the-best-and-worst-moments-of-the-2018-emmy-awards/
2018-09-18 09:45:55	20180918074500-39	20180918	NULL	wmdt.com	https://www.wmdt.com/2018/09/missing-fruitland-teen-girl/
