dt	gkgrecordid	sqldate	country	src	url
2018-09-20 18:16:14	20180920161500-0	20180920	ET	accord.org.za	http://www.accord.org.za/news/global-partnership-for-the-prevention-of-armed-conflict-gppac-the-west-african-network-for-peacebuilding-wanep-and-accord-organise-cso-roundtable/
2018-09-20 18:16:14	20180920161500-1	20180920	CA	columbian.com	https://www.columbian.com/news/2018/sep/20/letter-take-stand-against-offshore-drilling/
2018-09-20 18:16:14	20180920161500-2	20180920	UK	sciencefocus.com	https://www.sciencefocus.com/magazine/the-theory-of-nearly-everything/
2018-09-20 18:16:14	20180920161500-3	20180920	NULL	columbian.com	https://www.columbian.com/news/2018/sep/20/big-supermarket-shop-can-pay-off-all-week/
2018-09-20 18:16:14	20180920161500-4	20180920	NULL	wickedlocal.com	http://middleton.wickedlocal.com/news/20180920/auto-scanner-parsing-problems-with-malfunctioning-cluster
2018-09-20 18:16:14	20180920161500-5	20180920	NULL	q985online.com	http://q985online.com/winnebago-county-animal-services-now-offering-free-pet-adoptions/
2018-09-20 18:16:14	20180920161500-6	20180920	IN	techgindia.com	https://techgindia.com/vivo-v11-pro-some-cool-specs-features-you-should-know/
2018-09-20 18:16:14	20180920161500-7	20180920	UK	dualshockers.com	https://www.dualshockers.com/wwe-2k19-preview-ps4-xb1-pc/
2018-09-20 18:16:14	20180920161500-8	20180920	BE	euroinvestor.com	https://www.euroinvestor.com/news/2018/09/20/oxurion-nv-enrolls-first-patient-in-phase-1-clinical-trial-evaluating-thr-687-a-novel-pan-rgd-integrin-antagonist-for-treatment-of-diabetic-macular/13896850
2018-09-20 18:16:14	20180920161500-9	20180920	US	msn.com	http://www.msn.com/en-us/money/credit/this-type-of-loan-doesnt-help-your-credit-score-even-if-you-stay-on-top-of-it/ar-BBNz6Tp
2018-09-20 18:16:14	20180920161500-10	20180920	NULL	great98.net	http://www.great98.net/2018/09/20/domestic-abuse-suspect-back-in-court-thursday/
2018-09-20 18:16:14	20180920161500-11	20180920	NULL	northwestsignal.net	https://www.northwestsignal.net/classifieds/other/ads/pdfdisplayad_4aac866f-9cd7-506e-a150-0668ce2ab989.html
2018-09-20 18:16:14	20180920161500-12	20180920	US	bellanaija.com	https://www.bellanaija.com/2018/09/2-nigerians-receive-u-s-nih-grant-hiv-prevention-research/
2018-09-20 18:16:14	20180920161500-13	20180920	UG	yahoo.com	https://au.news.yahoo.com/ugandas-pop-star-mp-returns-home-145818749--spt.html
2018-09-20 18:16:14	20180920161500-14	20180920	US	wzid.com	http://wzid.com/news/030030-giant-bong-huggable-buds-marijuana-museum-opens-in-vegas/
2018-09-20 18:16:14	20180920161500-15	20180920	UK	tornosnews.gr	http://www.tornosnews.gr/en/tourism-businesses/gastronomy/32629-research-only-greek-yogurt-passes-the-%E2%80%98low-sugar%E2%80%99-test.html
2018-09-20 18:16:14	20180920161500-16	20180920	US	rollcall.com	https://www.rollcall.com/news/politics/ellisons-ex-girlfriend-posts-medical-file-alleging-abuse
